timeRec,pitchCommand
1.739922086318548441e+09,2.235571289062500000e+01
1.739922086318658590e+09,2.235571289062500000e+01
1.739922086318768501e+09,2.235571289062500000e+01
1.739922086318877935e+09,2.235571289062500000e+01
1.739922086318986416e+09,2.235571289062500000e+01
1.739922086319095612e+09,2.235571289062500000e+01
1.739922086319206238e+09,2.235571289062500000e+01
1.739922086319315910e+09,2.235571289062500000e+01
1.739922086319425106e+09,2.235571289062500000e+01
1.739922086319533825e+09,2.235571289062500000e+01
1.739922086319642544e+09,2.235571289062500000e+01
1.739922086319751501e+09,2.235571289062500000e+01
1.739922086319860220e+09,2.235571289062500000e+01
1.739922086319969893e+09,2.235571289062500000e+01
1.739922086320136547e+09,2.235571289062500000e+01
1.739922086320304871e+09,2.235571289062500000e+01
1.739922086320474148e+09,2.235571289062500000e+01
1.739922086320646763e+09,2.235571289062500000e+01
1.739922086320818424e+09,2.235571289062500000e+01
1.739922086320987463e+09,2.235571289062500000e+01
1.739922086321159601e+09,2.235571289062500000e+01
1.739922086321491241e+09,2.235571289062500000e+01
1.739922086321663141e+09,2.235571289062500000e+01
1.739922086321813583e+09,2.235571289062500000e+01
1.739922086321971416e+09,2.235571289062500000e+01
1.739922086322144270e+09,2.235571289062500000e+01
1.739922086322320461e+09,2.235571289062500000e+01
1.739922086322483778e+09,2.235571289062500000e+01
1.739922086322661877e+09,2.235571289062500000e+01
1.739922086322819948e+09,2.235571289062500000e+01
1.739922086323000669e+09,2.235571289062500000e+01
1.739922086323176384e+09,2.235571289062500000e+01
1.739922086323345423e+09,2.235571289062500000e+01
1.739922086323507309e+09,2.235571289062500000e+01
1.739922086323670626e+09,-9.277343750000000000e-03
1.739922086343249321e+09,-9.277343750000000000e-03
1.739922086392796278e+09,-9.277343750000000000e-03
1.739922086443472385e+09,-9.277343750000000000e-03
1.739922086493582964e+09,-9.277343750000000000e-03
1.739922086543134689e+09,-9.277343750000000000e-03
1.739922086593773365e+09,-9.277343750000000000e-03
1.739922086644460917e+09,-9.277343750000000000e-03
1.739922086694183111e+09,-9.277343750000000000e-03
1.739922086744217157e+09,-9.277343750000000000e-03
1.739922086793776989e+09,-9.277343750000000000e-03
1.739922086843757391e+09,-9.277343750000000000e-03
1.739922086894472122e+09,-9.277343750000000000e-03
1.739922086944039583e+09,-9.277343750000000000e-03
1.739922086994189024e+09,-9.277343750000000000e-03
1.739922087044796705e+09,-9.277343750000000000e-03
1.739922087094849110e+09,-9.277343750000000000e-03
1.739922087144466162e+09,-9.277343750000000000e-03
1.739922087194682121e+09,-9.277343750000000000e-03
1.739922087244055748e+09,-9.277343750000000000e-03
1.739922087295338869e+09,-9.277343750000000000e-03
1.739922087344938040e+09,-9.277343750000000000e-03
1.739922087395570755e+09,-9.277343750000000000e-03
1.739922087444545507e+09,-9.277343750000000000e-03
1.739922087495326042e+09,-9.277343750000000000e-03
1.739922087544887066e+09,-9.277343750000000000e-03
1.739922087595590115e+09,-9.277343750000000000e-03
1.739922087646231413e+09,-9.277343750000000000e-03
1.739922087696439266e+09,-9.277343750000000000e-03
1.739922087746684313e+09,-9.277343750000000000e-03
1.739922087796639919e+09,-9.277343750000000000e-03
1.739922087846199989e+09,-9.277343750000000000e-03
1.739922087896251917e+09,-9.277343750000000000e-03
1.739922087946416378e+09,-9.277343750000000000e-03
1.739922087996518135e+09,-9.277343750000000000e-03
1.739922088046655416e+09,-9.277343750000000000e-03
1.739922088097350836e+09,-9.277343750000000000e-03
1.739922088147463083e+09,-9.277343750000000000e-03
1.739922088196509838e+09,-9.277343750000000000e-03
1.739922088247265100e+09,-9.277343750000000000e-03
1.739922088297846317e+09,-9.277343750000000000e-03
1.739922088347492933e+09,-9.277343750000000000e-03
1.739922088397627592e+09,-9.277343750000000000e-03
1.739922088447135925e+09,-9.277343750000000000e-03
1.739922088498400688e+09,-9.277343750000000000e-03
1.739922088547990322e+09,-9.277343750000000000e-03
1.739922088598635435e+09,-9.277343750000000000e-03
1.739922088648752451e+09,-9.277343750000000000e-03
1.739922088698403358e+09,-9.277343750000000000e-03
1.739922088747930050e+09,-9.277343750000000000e-03
1.739922088798857927e+09,-9.277343750000000000e-03
1.739922088849368334e+09,-9.277343750000000000e-03
1.739922088898938894e+09,-9.277343750000000000e-03
1.739922088949596405e+09,-9.277343750000000000e-03
1.739922088998574018e+09,-9.277343750000000000e-03
1.739922089048714638e+09,-9.277343750000000000e-03
1.739922089099980354e+09,-9.277343750000000000e-03
1.739922089148933649e+09,-9.277343750000000000e-03
1.739922089199675083e+09,-9.277343750000000000e-03
1.739922089250329494e+09,-9.277343750000000000e-03
1.739922089299364328e+09,-9.277343750000000000e-03
1.739922089350589275e+09,-9.277343750000000000e-03
1.739922089400161982e+09,-9.277343750000000000e-03
1.739922089450754642e+09,-9.277343750000000000e-03
1.739922089500377655e+09,-9.277343750000000000e-03
1.739922089551055908e+09,-9.277343750000000000e-03
1.739922089600019455e+09,-9.277343750000000000e-03
1.739922089650163412e+09,-9.277343750000000000e-03
1.739922089700305700e+09,-9.277343750000000000e-03
1.739922089751513481e+09,-9.277343750000000000e-03
1.739922089800518990e+09,-9.277343750000000000e-03
1.739922089851971149e+09,-9.277343750000000000e-03
1.739922089901968241e+09,-9.277343750000000000e-03
1.739922089951559782e+09,-9.277343750000000000e-03
1.739922090001680136e+09,-9.277343750000000000e-03
1.739922090052441835e+09,-9.277343750000000000e-03
1.739922090101359844e+09,-9.277343750000000000e-03
1.739922090151481628e+09,-9.277343750000000000e-03
1.739922090202200651e+09,-9.277343750000000000e-03
1.739922090252328873e+09,-9.277343750000000000e-03
1.739922090302946091e+09,-9.277343750000000000e-03
1.739922090352548361e+09,-9.277343750000000000e-03
1.739922090402687788e+09,-9.277343750000000000e-03
1.739922090452751637e+09,-9.277343750000000000e-03
1.739922090502868414e+09,-9.277343750000000000e-03
1.739922090552381039e+09,-9.277343750000000000e-03
1.739922090603625774e+09,-9.277343750000000000e-03
1.739922090652582645e+09,-9.277343750000000000e-03
1.739922090703337908e+09,-9.277343750000000000e-03
1.739922090752822638e+09,-9.277343750000000000e-03
1.739922090803582907e+09,-9.277343750000000000e-03
1.739922090854195356e+09,-9.277343750000000000e-03
1.739922090903398752e+09,-9.277343750000000000e-03
1.739922090954442739e+09,-9.277343750000000000e-03
1.739922091003998518e+09,-9.277343750000000000e-03
1.739922091054550409e+09,-9.277343750000000000e-03
1.739922091104788780e+09,-9.277343750000000000e-03
1.739922091154418230e+09,-9.277343750000000000e-03
1.739922091204994917e+09,-9.277343750000000000e-03
1.739922091254083872e+09,-9.277343750000000000e-03
1.739922091304148912e+09,-9.277343750000000000e-03
1.739922091354812145e+09,-9.277343750000000000e-03
1.739922091404455662e+09,-9.277343750000000000e-03
1.739922091455118418e+09,-9.277343750000000000e-03
1.739922091505245686e+09,-9.277343750000000000e-03
1.739922091554771185e+09,-9.277343750000000000e-03
1.739922091605410576e+09,-9.277343750000000000e-03
1.739922091655515671e+09,-9.277343750000000000e-03
1.739922091706352234e+09,-9.277343750000000000e-03
1.739922091755771399e+09,-9.277343750000000000e-03
1.739922091806406975e+09,-9.277343750000000000e-03
1.739922091855377674e+09,-9.277343750000000000e-03
1.739922091906646729e+09,-9.277343750000000000e-03
1.739922091957003117e+09,-9.277343750000000000e-03
1.739922092006994247e+09,-9.277343750000000000e-03
1.739922092055942774e+09,-9.277343750000000000e-03
1.739922092106033802e+09,-9.277343750000000000e-03
1.739922092156138182e+09,-9.277343750000000000e-03
1.739922092207034826e+09,-9.277343750000000000e-03
1.739922092257591486e+09,-6.591796875000000000e-03
1.739922092307647943e+09,-5.371093750000000000e-03
1.739922092356678963e+09,-5.371093750000000000e-03
1.739922092407303572e+09,-4.394531250000000000e-03
1.739922092458018780e+09,-5.859375000000000000e-03
1.739922092507048130e+09,-6.103515625000000000e-03
1.739922092557744980e+09,-6.103515625000000000e-03
1.739922092607866526e+09,-6.103515625000000000e-03
1.739922092658695459e+09,-6.103515625000000000e-03
1.739922092707567692e+09,-6.103515625000000000e-03
1.739922092758393288e+09,-6.103515625000000000e-03
1.739922092809014797e+09,-6.103515625000000000e-03
1.739922092858095169e+09,-6.103515625000000000e-03
1.739922092909231663e+09,-6.103515625000000000e-03
1.739922092958260536e+09,-6.103515625000000000e-03
1.739922093009618282e+09,-6.103515625000000000e-03
1.739922093059689283e+09,-6.103515625000000000e-03
1.739922093109235525e+09,-6.103515625000000000e-03
1.739922093159379244e+09,-6.103515625000000000e-03
1.739922093210015774e+09,-6.103515625000000000e-03
1.739922093259602547e+09,-6.103515625000000000e-03
1.739922093309767485e+09,-6.103515625000000000e-03
1.739922093359786510e+09,-6.103515625000000000e-03
1.739922093409355402e+09,-6.103515625000000000e-03
1.739922093460041285e+09,-6.103515625000000000e-03
1.739922093510697842e+09,-6.103515625000000000e-03
1.739922093560262442e+09,-6.103515625000000000e-03
1.739922093610398293e+09,-6.103515625000000000e-03
1.739922093659911156e+09,-6.103515625000000000e-03
1.739922093711155176e+09,-6.103515625000000000e-03
1.739922093760172606e+09,-6.103515625000000000e-03
1.739922093810789108e+09,-6.103515625000000000e-03
1.739922093861038923e+09,-6.103515625000000000e-03
1.739922093911620378e+09,-6.103515625000000000e-03
1.739922093961215734e+09,-6.103515625000000000e-03
1.739922094011337042e+09,-6.103515625000000000e-03
1.739922094061093092e+09,-6.103515625000000000e-03
1.739922094112247467e+09,-6.103515625000000000e-03
1.739922094162228584e+09,-6.103515625000000000e-03
1.739922094212409019e+09,-6.103515625000000000e-03
1.739922094262470007e+09,-5.371093750000000000e-03
1.739922094312016487e+09,-4.394531250000000000e-03
1.739922094362670660e+09,-3.173828125000000000e-03
1.739922094412789106e+09,-3.906250000000000000e-03
1.739922094461768389e+09,-3.906250000000000000e-03
1.739922094513071060e+09,-1.708984375000000000e-03
1.739922094562048912e+09,-2.197265625000000000e-03
1.739922094613338470e+09,-3.662109375000000000e-03
1.739922094662258387e+09,-1.464843750000000000e-03
1.739922094713487387e+09,-2.197265625000000000e-03
1.739922094762507439e+09,-2.685546875000000000e-03
1.739922094813769102e+09,-2.197265625000000000e-03
1.739922094863851309e+09,-1.708984375000000000e-03
1.739922094913995028e+09,-1.708984375000000000e-03
1.739922094962989807e+09,-3.173828125000000000e-03
1.739922095013719082e+09,-2.685546875000000000e-03
1.739922095063869238e+09,-2.197265625000000000e-03
1.739922095114690781e+09,-3.173828125000000000e-03
1.739922095164638519e+09,-3.173828125000000000e-03
1.739922095213711023e+09,-3.173828125000000000e-03
1.739922095264937162e+09,-1.464843750000000000e-03
1.739922095315018892e+09,-1.464843750000000000e-03
1.739922095364576101e+09,-2.685546875000000000e-03
1.739922095414784908e+09,-2.685546875000000000e-03
1.739922095464943886e+09,-2.685546875000000000e-03
1.739922095515545607e+09,-2.685546875000000000e-03
1.739922095565139532e+09,-2.685546875000000000e-03
1.739922095615250111e+09,-2.685546875000000000e-03
1.739922095664738655e+09,-2.685546875000000000e-03
1.739922095715497255e+09,-2.685546875000000000e-03
1.739922095766093016e+09,-2.685546875000000000e-03
1.739922095815092802e+09,-2.685546875000000000e-03
1.739922095866298676e+09,-2.685546875000000000e-03
1.739922095915960312e+09,-2.685546875000000000e-03
1.739922095966563702e+09,-2.685546875000000000e-03
1.739922096016191721e+09,-2.685546875000000000e-03
1.739922096066776991e+09,-2.685546875000000000e-03
1.739922096116392851e+09,-2.685546875000000000e-03
1.739922096167242765e+09,-2.685546875000000000e-03
1.739922096217148066e+09,-2.685546875000000000e-03
1.739922096266141176e+09,-2.685546875000000000e-03
1.739922096316170931e+09,-2.685546875000000000e-03
1.739922096366949797e+09,-2.685546875000000000e-03
1.739922096417548656e+09,-2.685546875000000000e-03
1.739922096466565609e+09,-2.685546875000000000e-03
1.739922096516698837e+09,-2.685546875000000000e-03
1.739922096568015337e+09,-2.685546875000000000e-03
1.739922096616965055e+09,-2.685546875000000000e-03
1.739922096667714834e+09,-2.685546875000000000e-03
1.739922096717223167e+09,-2.685546875000000000e-03
1.739922096767449379e+09,-2.685546875000000000e-03
1.739922096818712950e+09,-2.685546875000000000e-03
1.739922096867689371e+09,-2.685546875000000000e-03
1.739922096917776823e+09,-2.685546875000000000e-03
1.739922096969031096e+09,-2.685546875000000000e-03
1.739922097018047333e+09,-2.685546875000000000e-03
1.739922097068208456e+09,-2.685546875000000000e-03
1.739922097119461060e+09,-2.685546875000000000e-03
1.739922097168470383e+09,-2.685546875000000000e-03
1.739922097219931841e+09,-2.685546875000000000e-03
1.739922097269860029e+09,-2.685546875000000000e-03
1.739922097319946766e+09,-2.685546875000000000e-03
1.739922097369543791e+09,-2.685546875000000000e-03
1.739922097419651985e+09,-2.685546875000000000e-03
1.739922097469757557e+09,-2.685546875000000000e-03
1.739922097520412445e+09,-2.685546875000000000e-03
1.739922097570002794e+09,-2.685546875000000000e-03
1.739922097620612860e+09,-2.685546875000000000e-03
1.739922097670717001e+09,-2.685546875000000000e-03
1.739922097720834017e+09,-2.685546875000000000e-03
1.739922097770900249e+09,-2.685546875000000000e-03
1.739922097820523977e+09,-2.685546875000000000e-03
1.739922097870069265e+09,-2.685546875000000000e-03
1.739922097920777559e+09,-2.685546875000000000e-03
1.739922097971416473e+09,-2.685546875000000000e-03
1.739922098021026134e+09,-2.197265625000000000e-03
1.739922098070532799e+09,-1.708984375000000000e-03
1.739922098121778011e+09,-1.708984375000000000e-03
1.739922098171847820e+09,-9.765625000000000000e-04
1.739922098222013474e+09,-1.464843750000000000e-03
1.739922098272293091e+09,-9.765625000000000000e-04
1.739922098321726561e+09,-9.765625000000000000e-04
1.739922098372380495e+09,-1.464843750000000000e-03
1.739922098421389103e+09,-1.464843750000000000e-03
1.739922098472052574e+09,-9.765625000000000000e-04
1.739922098522758722e+09,0.000000000000000000e+00
1.739922098572903633e+09,-4.882812500000000000e-04
1.739922098622487068e+09,-9.765625000000000000e-04
1.739922098672626257e+09,-9.765625000000000000e-04
1.739922098722738981e+09,0.000000000000000000e+00
1.739922098773331404e+09,-4.882812500000000000e-04
1.739922098823504686e+09,4.882812500000000000e-04
1.739922098873627424e+09,4.882812500000000000e-04
1.739922098923718929e+09,0.000000000000000000e+00
1.739922098973336935e+09,-9.765625000000000000e-04
1.739922099023997068e+09,-1.464843750000000000e-03
1.739922099074030876e+09,-1.464843750000000000e-03
1.739922099124146461e+09,4.882812500000000000e-04
1.739922099173166275e+09,4.882812500000000000e-04
1.739922099223958731e+09,7.324218750000000000e-04
1.739922099274115086e+09,7.324218750000000000e-04
1.739922099323690653e+09,4.882812500000000000e-04
1.739922099374948263e+09,-9.765625000000000000e-04
1.739922099425087214e+09,4.882812500000000000e-04
1.739922099475213289e+09,4.882812500000000000e-04
1.739922099525279522e+09,0.000000000000000000e+00
1.739922099574868441e+09,0.000000000000000000e+00
1.739922099624949694e+09,4.882812500000000000e-04
1.739922099675085306e+09,0.000000000000000000e+00
1.739922099725737572e+09,0.000000000000000000e+00
1.739922099775272608e+09,-1.464843750000000000e-03
1.739922099825901747e+09,0.000000000000000000e+00
1.739922099875997066e+09,0.000000000000000000e+00
1.739922099925581217e+09,-4.882812500000000000e-04
1.739922099975729942e+09,0.000000000000000000e+00
1.739922100025786400e+09,-4.882812500000000000e-04
1.739922100076439857e+09,-9.765625000000000000e-04
1.739922100125456572e+09,-4.882812500000000000e-04
1.739922100176128149e+09,-9.765625000000000000e-04
1.739922100226186275e+09,-1.464843750000000000e-03
1.739922100276995897e+09,-1.464843750000000000e-03
1.739922100326435804e+09,-9.765625000000000000e-04
1.739922100377245665e+09,4.882812500000000000e-04
1.739922100427235365e+09,7.324218750000000000e-04
1.739922100476217747e+09,4.882812500000000000e-04
1.739922100526390076e+09,-4.882812500000000000e-04
1.739922100577684641e+09,-4.882812500000000000e-04
1.739922100626719475e+09,0.000000000000000000e+00
1.739922100677413702e+09,-4.882812500000000000e-04
1.739922100727558136e+09,-9.765625000000000000e-04
1.739922100777119637e+09,-4.882812500000000000e-04
1.739922100828327417e+09,4.882812500000000000e-04
1.739922100878449202e+09,-9.765625000000000000e-04
1.739922100927447081e+09,-9.765625000000000000e-04
1.739922100978261232e+09,-9.765625000000000000e-04
1.739922101028367043e+09,-4.882812500000000000e-04
1.739922101078406334e+09,-9.765625000000000000e-04
1.739922101128569841e+09,-9.765625000000000000e-04
1.739922101179235220e+09,4.882812500000000000e-04
1.739922101229356289e+09,4.882812500000000000e-04
1.739922101278977871e+09,-9.765625000000000000e-04
1.739922101329542875e+09,7.324218750000000000e-04
1.739922101379667759e+09,7.324218750000000000e-04
1.739922101429497719e+09,4.882812500000000000e-04
1.739922101479997158e+09,-4.882812500000000000e-04
1.739922101529050350e+09,-9.765625000000000000e-04
1.739922101579103231e+09,7.324218750000000000e-04
1.739922101629155397e+09,-9.765625000000000000e-04
1.739922101680500269e+09,0.000000000000000000e+00
1.739922101729421854e+09,0.000000000000000000e+00
1.739922101780250549e+09,0.000000000000000000e+00
1.739922101830351591e+09,0.000000000000000000e+00
1.739922101880417109e+09,-9.765625000000000000e-04
1.739922101931113005e+09,7.324218750000000000e-04
1.739922101981203318e+09,4.882812500000000000e-04
1.739922102030740738e+09,0.000000000000000000e+00
1.739922102080877304e+09,4.882812500000000000e-04
1.739922102130404711e+09,-9.765625000000000000e-04
1.739922102180571556e+09,-1.464843750000000000e-03
1.739922102231827736e+09,-4.882812500000000000e-04
1.739922102281908035e+09,4.882812500000000000e-04
1.739922102332015276e+09,0.000000000000000000e+00
1.739922102382122755e+09,4.882812500000000000e-04
1.739922102432308912e+09,-9.765625000000000000e-04
1.739922102481952190e+09,4.882812500000000000e-04
1.739922102531960487e+09,0.000000000000000000e+00
1.739922102581489325e+09,0.000000000000000000e+00
1.739922102632716894e+09,-9.765625000000000000e-04
1.739922102682758331e+09,-9.765625000000000000e-04
1.739922102731726170e+09,-1.464843750000000000e-03
1.739922102782437563e+09,-4.882812500000000000e-04
1.739922102833104372e+09,-9.765625000000000000e-04
1.739922102883160353e+09,0.000000000000000000e+00
1.739922102933308363e+09,0.000000000000000000e+00
1.739922102983406544e+09,-9.765625000000000000e-04
1.739922103033500910e+09,0.000000000000000000e+00
1.739922103083647013e+09,4.882812500000000000e-04
1.739922103133760214e+09,4.882812500000000000e-04
1.739922103183777571e+09,-9.765625000000000000e-04
1.739922103233868361e+09,-4.882812500000000000e-04
1.739922103284037828e+09,4.882812500000000000e-04
1.739922103334144831e+09,-9.765625000000000000e-04
1.739922103383136988e+09,0.000000000000000000e+00
1.739922103434343100e+09,0.000000000000000000e+00
1.739922103484509468e+09,4.882812500000000000e-04
1.739922103534801006e+09,-4.882812500000000000e-04
1.739922103584161282e+09,0.000000000000000000e+00
1.739922103634351254e+09,0.000000000000000000e+00
1.739922103684401751e+09,-4.882812500000000000e-04
1.739922103735004425e+09,-9.765625000000000000e-04
1.739922103784013510e+09,0.000000000000000000e+00
1.739922103834133387e+09,-4.882812500000000000e-04
1.739922103884851694e+09,-9.765625000000000000e-04
1.739922103935473442e+09,0.000000000000000000e+00
1.739922103985023499e+09,4.882812500000000000e-04
1.739922104035162210e+09,-4.882812500000000000e-04
1.739922104085310936e+09,-9.765625000000000000e-04
1.739922104135959148e+09,4.882812500000000000e-04
1.739922104185572624e+09,0.000000000000000000e+00
1.739922104236232042e+09,-9.765625000000000000e-04
1.739922104286346436e+09,-9.765625000000000000e-04
1.739922104335934877e+09,4.882812500000000000e-04
1.739922104386636734e+09,7.324218750000000000e-04
1.739922104436748981e+09,0.000000000000000000e+00
1.739922104485712290e+09,-4.882812500000000000e-04
1.739922104535918236e+09,-9.765625000000000000e-04
1.739922104587147951e+09,-4.882812500000000000e-04
1.739922104636713028e+09,-4.882812500000000000e-04
1.739922104686819792e+09,0.000000000000000000e+00
1.739922104736950159e+09,4.882812500000000000e-04
1.739922104787625551e+09,-9.765625000000000000e-04
1.739922104837273359e+09,7.324218750000000000e-04
1.739922104886782646e+09,4.882812500000000000e-04
1.739922104937555313e+09,-4.882812500000000000e-04
1.739922104987699509e+09,-9.765625000000000000e-04
1.739922105037294865e+09,-9.765625000000000000e-04
1.739922105087989569e+09,-9.765625000000000000e-04
1.739922105138119459e+09,7.324218750000000000e-04
1.739922105188261032e+09,4.882812500000000000e-04
1.739922105238972664e+09,-4.882812500000000000e-04
1.739922105289091587e+09,-4.882812500000000000e-04
1.739922105338746071e+09,4.882812500000000000e-04
1.739922105389312506e+09,-9.765625000000000000e-04
1.739922105439439774e+09,4.882812500000000000e-04
1.739922105489080667e+09,-9.765625000000000000e-04
1.739922105539707899e+09,-9.765625000000000000e-04
1.739922105589835882e+09,7.324218750000000000e-04
1.739922105640116692e+09,0.000000000000000000e+00
1.739922105690065861e+09,-4.882812500000000000e-04
1.739922105740186453e+09,4.882812500000000000e-04
1.739922105790336370e+09,-4.882812500000000000e-04
1.739922105840403318e+09,-9.765625000000000000e-04
1.739922105890032530e+09,-1.464843750000000000e-03
1.739922105940169573e+09,-4.882812500000000000e-04
1.739922105990822554e+09,0.000000000000000000e+00
1.739922106040380001e+09,-9.765625000000000000e-04
1.739922106090513945e+09,-9.765625000000000000e-04
1.739922106141154766e+09,-9.765625000000000000e-04
1.739922106190108061e+09,-4.882812500000000000e-04
1.739922106241391420e+09,4.882812500000000000e-04
1.739922106290924788e+09,-4.882812500000000000e-04
1.739922106341124058e+09,-9.765625000000000000e-04
1.739922106390630484e+09,-9.765625000000000000e-04
1.739922106441850185e+09,0.000000000000000000e+00
1.739922106491463423e+09,7.324218750000000000e-04
1.739922106541655302e+09,4.882812500000000000e-04
1.739922106592260599e+09,-4.882812500000000000e-04
1.739922106641813040e+09,-1.464843750000000000e-03
1.739922106692509651e+09,-9.765625000000000000e-04
1.739922106742602348e+09,7.324218750000000000e-04
1.739922106792164803e+09,0.000000000000000000e+00
1.739922106841678858e+09,-9.765625000000000000e-04
1.739922106892929792e+09,-9.765625000000000000e-04
1.739922106941975832e+09,0.000000000000000000e+00
1.739922106992679834e+09,0.000000000000000000e+00
1.739922107042813778e+09,7.324218750000000000e-04
1.739922107092343330e+09,4.882812500000000000e-04
1.739922107142422676e+09,-4.882812500000000000e-04
1.739922107193672419e+09,-4.882812500000000000e-04
1.739922107243752003e+09,0.000000000000000000e+00
1.739922107293857098e+09,7.324218750000000000e-04
1.739922107343489647e+09,-4.882812500000000000e-04
1.739922107394109488e+09,-9.765625000000000000e-04
1.739922107443743706e+09,0.000000000000000000e+00
1.739922107494001389e+09,7.324218750000000000e-04
1.739922107544089556e+09,-4.882812500000000000e-04
1.739922107594286919e+09,-4.882812500000000000e-04
